3.71,7,73.1,17.6,0,1,0,0,9,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,12,32.1,37.6,-5,41,-20,0,0,0,0,-0.2
-0.44,18,17.6,73.1,0,1,0,1,1.2,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,15,16.7,52.5,3,0.9,20.6,0,0,1,0,14.4
0,18,17.6,73.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,16.7,52.5,3,0.9,20.6,0,0,1,0,0
0,18,17.6,73.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,16.7,52.5,3,0.9,20.6,0,0,1,0,0
-5.09,18,17.6,73.1,0,0,0,1,-2.6,2,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,1,0,15,16.7,52.5,3,0.9,20.6,0,0,1,0,0
-4.4,18,17.6,73.1,0,1,0,1,-1.3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,15,16.7,52.5,3,0.9,20.6,0,0,1,0,2.9
-2.91,18,17.6,73.1,0,1,0,1,3.6,1,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,15,16.7,52.5,3,0.9,20.6,0,0,1,0,9
0,18,17.6,73.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,16.7,52.5,3,0.9,20.6,0,0,1,0,0
0,18,17.6,73.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,16.7,52.5,3,0.9,20.6,0,0,1,0,0
0,18,17.6,73.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,16.7,52.5,3,0.9,20.6,0,0,1,0,0
0,18,17.6,73.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,16.7,52.5,3,0.9,20.6,0,0,1,0,-0.6
0,18,17.6,73.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,16.7,52.5,3,0.9,20.6,0,0,1,0,0
0,18,17.6,73.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,16.7,52.5,3,0.9,20.6,0,0,1,0,0
-1.65,18,17.6,73.1,0,0,0,1,-0.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,16.7,52.5,3,0.9,20.6,0,0,1,0,0
0,18,17.6,73.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,16.7,52.5,3,0.9,20.6,0,0,1,0,-1.8
0.59,18,17.6,73.1,0,1,0,1,2.6,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,16.7,52.5,3,0.9,20.6,0,0,1,0,-2.5
0,1,79.3,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,36.8,48.3,-9,42.5,-65.3,0,0,0,0,0
0,1,79.3,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,36.8,48.3,-9,42.5,-65.3,0,0,0,0,0
-1.29,1,79.3,-17,0,1,0,0,2.2,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,10,36.8,48.3,-9,42.5,-65.3,0,0,0,0,1.6
-1.01,1,79.3,-17,0,1,0,0,-0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,36.8,48.3,-9,42.5,-65.3,0,0,0,0,9.3
2.27,1,79.3,-17,0,1,0,0,9.2,1,5,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,10,36.8,48.3,-9,42.5,-65.3,0,0,0,0,0.2
1.1,1,79.3,-17,0,1,0,0,3.3,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,10,36.8,48.3,-9,42.5,-65.3,0,0,0,0,-1.9
0,1,79.3,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,36.8,48.3,-9,42.5,-65.3,0,0,0,0,0
0,1,79.3,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,36.8,48.3,-9,42.5,-65.3,0,0,0,0,0
0,1,79.3,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,36.8,48.3,-9,42.5,-65.3,0,0,0,0,0
-1.62,1,79.3,-17,0,1,0,0,-0.4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,36.8,48.3,-9,42.5,-65.3,0,0,0,0,-2.1
0,1,79.3,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,36.8,48.3,-9,42.5,-65.3,0,0,0,0,0
0,20,-17,79.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,62.7,21.4,14,-79.7,57.9,0,0,0,1,0
-5.88,20,-17,79.3,0,1,0,1,-2.6,1,6,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,4,0,6,62.7,21.4,14,-79.7,57.9,0,0,0,1,-0.9
0,20,-17,79.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,62.7,21.4,14,-79.7,57.9,0,0,0,1,0
0,20,-17,79.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,62.7,21.4,14,-79.7,57.9,0,0,0,1,0
-1.12,20,-17,79.3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,62.7,21.4,14,-79.7,57.9,0,0,0,1,0
-1.24,20,-17,79.3,0,1,0,1,-0.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,62.7,21.4,14,-79.7,57.9,0,0,0,1,-1.5
0,20,-17,79.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,62.7,21.4,14,-79.7,57.9,0,0,0,1,0
-5.37,20,-17,79.3,0,1,0,1,1.7,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,0,6,62.7,21.4,14,-79.7,57.9,0,0,0,1,1.8
0,20,-17,79.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,62.7,21.4,14,-79.7,57.9,0,0,0,1,-0.5
-0.96,6,62.7,21.4,0,1,0,0,2.3,4,2,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,20,-17,79.3,-14,79.7,-57.9,0,0,4,0,0.6
0,6,62.7,21.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,-17,79.3,-14,79.7,-57.9,0,0,4,0,0.2
0,6,62.7,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,-17,79.3,-14,79.7,-57.9,0,0,4,0,0
0,6,62.7,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,-17,79.3,-14,79.7,-57.9,0,0,4,0,0
0,6,62.7,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,-17,79.3,-14,79.7,-57.9,0,0,4,0,0
2.34,6,62.7,21.4,0,1,0,0,5.7,1,4,0,0,1,2,1,1,0,0,3,0,1,0,0,0,0,0,0,1,20,-17,79.3,-14,79.7,-57.9,0,0,4,0,8.2
2.4,6,62.7,21.4,0,1,0,0,4.7,1,3,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,20,-17,79.3,-14,79.7,-57.9,0,0,4,0,1.9
1.32,6,62.7,21.4,0,0,0,0,3.6,1,0,0,0,1,1,0,0,0,2,4,0,0,0,0,0,0,0,0,1,20,-17,79.3,-14,79.7,-57.9,0,0,4,0,0
-0.9,6,62.7,21.4,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20,-17,79.3,-14,79.7,-57.9,0,0,4,0,0
0,6,62.7,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,-17,79.3,-14,79.7,-57.9,0,0,4,0,0
0,6,62.7,21.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,-17,79.3,-14,79.7,-57.9,0,0,4,0,0.7
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
-0.65,17,21.4,62.7,0,1,0,1,3.8,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,7.9
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
-0.15,17,21.4,62.7,0,1,0,1,1.6,1,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0.5
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
0,17,21.4,62.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
-3.12,17,21.4,62.7,0,1,0,1,-1,0,8,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,5
0,17,21.4,62.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,0
-1.91,17,21.4,62.7,0,1,0,1,1,3,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,5,52.3,13.7,12,-30.9,49,0,0,0,1,-0.9
0,5,52.3,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,21.4,62.7,-12,30.9,-49,0,0,1,0,0
0,5,52.3,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,21.4,62.7,-12,30.9,-49,0,0,1,0,0
-0.81,5,52.3,13.7,0,1,0,0,0.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,21.4,62.7,-12,30.9,-49,0,0,1,0,0
0,5,52.3,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,21.4,62.7,-12,30.9,-49,0,0,1,0,0
0.22,5,52.3,13.7,0,1,0,0,2.1,0,1,0,0,2,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1,17,21.4,62.7,-12,30.9,-49,0,0,1,0,-3.6
0,5,52.3,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,21.4,62.7,-12,30.9,-49,0,0,1,0,0
-0.99,5,52.3,13.7,0,1,0,0,0.1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17,21.4,62.7,-12,30.9,-49,0,0,1,0,-3.1
0,5,52.3,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,21.4,62.7,-12,30.9,-49,0,0,1,0,0
1.15,5,52.3,13.7,0,1,0,0,3,1,7,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,17,21.4,62.7,-12,30.9,-49,0,0,1,0,2.3
0,5,52.3,13.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,21.4,62.7,-12,30.9,-49,0,0,1,0,3.1
-0.9,5,52.3,13.7,0,1,0,0,1.3,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,17,21.4,62.7,-12,30.9,-49,0,0,1,0,0.8
2.69,16,13.7,52.3,0,1,0,1,5.1,4,4,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,1,0,11,48.3,36.8,5,-34.6,15.5,0,0,0,0,0.2
0,16,13.7,52.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,48.3,36.8,5,-34.6,15.5,0,0,0,0,0
-1.65,16,13.7,52.3,0,1,0,1,-0.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,48.3,36.8,5,-34.6,15.5,0,0,0,0,3.3
0,16,13.7,52.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,48.3,36.8,5,-34.6,15.5,0,0,0,0,0
0,16,13.7,52.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,48.3,36.8,5,-34.6,15.5,0,0,0,0,0
-1.06,16,13.7,52.3,0,1,0,1,0,0,3,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,1,0,11,48.3,36.8,5,-34.6,15.5,0,0,0,0,1
0,16,13.7,52.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,48.3,36.8,5,-34.6,15.5,0,0,0,0,0
0,16,13.7,52.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,48.3,36.8,5,-34.6,15.5,0,0,0,0,0
4.12,16,13.7,52.3,0,1,0,1,7.4,2,6,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,11,48.3,36.8,5,-34.6,15.5,0,0,0,0,13.2
-2.68,16,13.7,52.3,0,1,0,1,1.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,48.3,36.8,5,-34.6,15.5,0,0,0,0,-3
0,16,13.7,52.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,48.3,36.8,5,-34.6,15.5,0,0,0,0,0.9
0,16,13.7,52.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,48.3,36.8,5,-34.6,15.5,0,0,0,0,0.8
-4.04,16,13.7,52.3,0,0,0,1,-3.7,0,2,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,1,0,11,48.3,36.8,5,-34.6,15.5,0,0,0,0,0
0,15,16.7,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,17.6,73.1,-3,-0.9,-20.6,0,0,1,0,0
-1.91,15,16.7,52.5,0,1,0,0,-0.8,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,17.6,73.1,-3,-0.9,-20.6,0,0,1,0,6.2
-2.65,15,16.7,52.5,0,1,0,0,-1.8,2,5,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,18,17.6,73.1,-3,-0.9,-20.6,0,0,1,0,0.2
0.63,15,16.7,52.5,0,1,0,0,2.3,1,7,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,18,17.6,73.1,-3,-0.9,-20.6,0,0,1,0,7.6
0,15,16.7,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,17.6,73.1,-3,-0.9,-20.6,0,0,1,0,0
0.99,15,16.7,52.5,0,1,0,0,5.3,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,18,17.6,73.1,-3,-0.9,-20.6,0,0,1,0,6.6
0,15,16.7,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,17.6,73.1,-3,-0.9,-20.6,0,0,1,0,0
0,15,16.7,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,17.6,73.1,-3,-0.9,-20.6,0,0,1,0,0
0,15,16.7,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,17.6,73.1,-3,-0.9,-20.6,0,0,1,0,0
0,15,16.7,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,17.6,73.1,-3,-0.9,-20.6,0,0,1,0,0
0,4,52.5,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,20.4,31.7,-5,32.1,-15,0,0,0,0,0
0,4,52.5,16.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,20.4,31.7,-5,32.1,-15,0,0,0,0,1.6
0,4,52.5,16.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,20.4,31.7,-5,32.1,-15,0,0,0,0,-3.1
0,4,52.5,16.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,20.4,31.7,-5,32.1,-15,0,0,0,0,1.8
0,4,52.5,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,20.4,31.7,-5,32.1,-15,0,0,0,0,0
-5.98,4,52.5,16.7,0,0,0,1,-3.1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9,20.4,31.7,-5,32.1,-15,0,0,0,0,0
7.04,4,52.5,16.7,0,1,0,1,10.3,0,1,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,1,9,20.4,31.7,-5,32.1,-15,0,0,0,0,5.7
0,4,52.5,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,20.4,31.7,-5,32.1,-15,0,0,0,0,0
-1.26,4,52.5,16.7,0,0,0,1,-1.1,1,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,9,20.4,31.7,-5,32.1,-15,0,0,0,0,0
0,4,52.5,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,20.4,31.7,-5,32.1,-15,0,0,0,0,0
6.19,2,45.5,2.4,0,1,0,0,9.5,0,8,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,1,4,3,55.1,27.5,-1,-9.6,-25.1,0,0,0,1,1
0,2,45.5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,55.1,27.5,-1,-9.6,-25.1,0,0,0,1,0
0,2,45.5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,55.1,27.5,-1,-9.6,-25.1,0,0,0,1,0
5.81,2,45.5,2.4,0,1,0,0,9.7,1,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,4,3,55.1,27.5,-1,-9.6,-25.1,0,0,0,1,1.9
0,2,45.5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,55.1,27.5,-1,-9.6,-25.1,0,0,0,1,0
0,2,45.5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,55.1,27.5,-1,-9.6,-25.1,0,0,0,1,0
0,2,45.5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,55.1,27.5,-1,-9.6,-25.1,0,0,0,1,0
0,2,45.5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,55.1,27.5,-1,-9.6,-25.1,0,0,0,1,0
-2.38,2,45.5,2.4,0,1,0,0,-1.8,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,4,3,55.1,27.5,-1,-9.6,-25.1,0,0,0,1,-3.5
-2.44,19,2.4,45.5,0,1,0,1,-0.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,13,37.6,32.1,6,-35.2,13.4,0,0,0,0,13.2
0,19,2.4,45.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,13,37.6,32.1,6,-35.2,13.4,0,0,0,0,0
0.69,19,2.4,45.5,0,0,0,1,1.3,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,13,37.6,32.1,6,-35.2,13.4,0,0,0,0,0
0,19,2.4,45.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,13,37.6,32.1,6,-35.2,13.4,0,0,0,0,0
0,19,2.4,45.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,13,37.6,32.1,6,-35.2,13.4,0,0,0,0,0
0.09,19,2.4,45.5,0,1,0,1,3,0,2,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,4,1,13,37.6,32.1,6,-35.2,13.4,0,0,0,0,-0.8
-2.06,19,2.4,45.5,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,13,37.6,32.1,6,-35.2,13.4,0,0,0,0,0
-2.84,19,2.4,45.5,0,1,0,1,-1.7,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,13,37.6,32.1,6,-35.2,13.4,0,0,0,0,0
0,19,2.4,45.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,13,37.6,32.1,6,-35.2,13.4,0,0,0,0,0
-1.24,19,2.4,45.5,0,1,0,1,-0.6,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,13,37.6,32.1,6,-35.2,13.4,0,0,0,0,4
-1.87,19,2.4,45.5,0,1,0,1,-1.1,1,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,13,37.6,32.1,6,-35.2,13.4,0,0,0,0,0
0,13,37.6,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2.4,45.5,-6,35.2,-13.4,0,0,4,1,0
0,13,37.6,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2.4,45.5,-6,35.2,-13.4,0,0,4,1,0
-2.91,13,37.6,32.1,0,1,0,0,1.8,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,2.4,45.5,-6,35.2,-13.4,0,0,4,1,7.3
